loan_amnt,term,int_rate,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,revol_util,total_acc,open_acc,pub_rec,mort_acc,inq_last_6mths,revol_bal,total_pymnt,out_prncp,loan_to_income,monthly_payment_est,high_dti_flag,high_int_flag,annual_inc_log,loan_amnt_log,true_label,credit_score,fraud_score,unified_score,risk_tier
7.0939717,36.0,10.72,1,6.0,3,10.102953,2,6,5.41,5.0,21.0,6.0,1.0,0.0,2.0,618.0,1200.8212,0.0,0.70216817,0.020553345,0.0,0.0,2.407211,2.0911195,0,0.0002282963,0.11107533561288176,0.044567112034377764,LOW
9.259226,36.0,8.19,0,10.0,0,11.571204,1,2,26.1,13.0,37.0,18.0,0.0,3.0,1.0,17252.0,10588.189,0.0,0.8001956,0.020495422,0.0,0.0,2.5314088,2.3281775,0,1.2925454e-05,0.02110063749409257,0.008448010270782477,LOW
8.343078,36.0,14.47,2,3.0,3,10.165891,1,3,18.93,49.2,8.0,7.0,0.0,0.0,0.0,5850.0,4206.7554,0.0,0.82069325,0.0326282,0.0,0.0,2.4128637,2.2346358,0,0.0012321556,0.008262964928491545,0.004044479377182775,LOW
9.392745,60.0,17.97,3,9.0,3,10.518701,0,2,11.45,40.1,18.0,10.0,1.0,0.0,0.0,9694.0,12019.767,0.0,0.89295685,0.027670104,0.0,0.0,2.4439719,2.341108,0,0.0002898067,0.08614976652298571,0.034633790631127474,LOW
10.126671,60.0,11.8,1,6.0,1,10.116379,2,3,22.74,78.4,12.0,4.0,0.0,4.0,0.0,15671.0,25131.11,0.0,1.0010175,0.019589297,0.0,0.0,2.4084196,2.409345,0,0.00017976642,0.05372868893661512,0.021599335425332558,LOW
9.729194,60.0,14.47,2,5.0,0,12.128117,0,4,12.1,20.2,92.0,59.0,0.0,1.0,0.0,32700.0,16822.285,0.0,0.8022015,0.023078924,0.0,0.0,2.5747561,2.3729684,0,0.00032219468,0.23294481217993013,0.0933712416961242,LOW
9.210441,60.0,14.47,2,4.0,0,11.198229,1,4,10.96,23.3,36.0,11.0,0.0,2.0,0.0,4819.0,10009.242,0.0,0.8224909,0.021848373,0.0,0.0,2.5012908,2.3234107,0,6.797633e-05,0.03363680467577279,0.013495507672720964,LOW
7.3138866,36.0,7.56,0,6.0,1,11.156265,0,4,11.9,1.1,41.0,23.0,0.0,2.0,2.0,1140.0,1503.465,0.0,0.65558565,0.0149440495,0.0,0.0,2.4978447,2.1179273,0,0.00018194212,0.034458563181868455,0.013892590546645198,LOW
8.987322,36.0,10.72,1,2.0,0,11.652696,0,2,4.22,27.3,5.0,4.0,0.0,0.0,1.0,11153.0,8019.0566,0.0,0.77126545,0.026038943,0.0,0.0,2.5378704,2.3013165,0,8.224431e-05,0.04839419553940471,0.019407024804401193,LOW
9.680407,60.0,13.56,2,10.0,0,11.440366,1,3,22.18,32.5,23.0,10.0,1.0,1.0,0.0,52631.0,16240.716,0.0,0.8461623,0.021519067,0.0,0.0,2.5209465,2.3684108,0,7.980393e-06,0.08105478523435813,0.032426702329599065,LOW
9.510519,36.0,8.19,0,7.0,0,10.98531,0,2,30.29,33.6,19.0,9.0,1.0,0.0,2.0,6924.0,13645.911,0.0,0.8657488,0.021051662,1.0,0.0,2.4836817,2.3523765,0,1.8103608e-05,0.13065167099280414,0.052271530562376024,LOW
10.275085,36.0,8.19,0,10.0,0,10.98531,1,2,21.25,15.6,34.0,15.0,0.0,2.0,0.0,7859.0,29197.275,0.0,0.93534786,0.022744041,0.0,0.0,2.4836817,2.4225955,0,2.6975189e-05,0.016960986022286045,0.006800579523787643,LOW
9.210441,60.0,14.47,2,6.0,3,10.668979,0,2,29.97,35.7,59.0,10.0,1.0,2.0,0.0,7396.0,10013.021,0.0,0.8632917,0.021848373,0.0,0.0,2.456934,2.3234107,0,3.96668e-05,0.13124818932411395,0.0525230758108261,LOW
10.59666,36.0,7.56,0,2.0,1,11.652696,1,3,15.13,27.6,22.0,15.0,1.0,0.0,0.0,11324.0,40242.973,0.0,0.90937406,0.021651553,0.0,0.0,2.5378704,2.4507172,0,1.5317019e-05,0.09088129112800034,0.036361706662330906,LOW
8.987322,36.0,7.02,0,10.0,1,10.915107,1,4,10.47,5.3,36.0,15.0,0.0,3.0,4.0,7177.0,8021.84,0.0,0.8233838,0.017051622,0.0,0.0,2.477807,2.3013165,0,3.368694e-05,0.12910369664640237,0.051661690824979734,LOW
8.853808,36.0,18.94,3,1.0,0,11.002116,1,3,17.68,55.6,12.0,9.0,0.0,1.0,1.0,10668.0,7160.8096,0.0,0.8047368,0.045321926,0.0,1.0,2.485083,2.287858,0,0.00022936036,0.05040759233260146,0.020300653158442455,LOW
7.3138866,36.0,13.56,2,2.0,3,10.239996,1,2,19.07,6.5,28.0,17.0,0.0,0.0,1.0,1073.0,1525.3738,0.0,0.71424705,0.026804406,0.0,0.0,2.4194784,2.1179273,0,0.00023005683,0.06106206522950043,0.024562860189999744,LOW
9.512369,36.0,15.02,2,5.0,3,11.877576,1,3,26.78,27.7,31.0,23.0,0.0,0.0,1.0,27019.0,13543.279,0.0,0.8008679,0.038615078,0.0,0.0,2.5554874,2.3525527,0,0.00052822154,0.05035526083934156,0.020459037278687725,LOW
10.126671,36.0,6.46,0,5.0,0,11.492733,0,3,14.35,60.7,14.0,9.0,0.0,3.0,0.0,22343.0,25125.389,0.0,0.8811369,0.01768062,0.0,0.0,2.5251472,2.409345,0,6.818402e-05,0.016220387586907428,0.006529065445224919,LOW
9.210441,36.0,10.72,1,2.0,3,11.156265,1,0,22.39,29.6,45.0,17.0,0.0,0.0,1.0,13757.0,10129.755,0.0,0.8255846,0.026685383,0.0,0.0,2.4978447,2.3234107,0,0.00030076085,0.06258802702927287,0.02521566732257055,LOW
9.615872,36.0,8.19,0,10.0,3,11.002116,1,3,38.92,18.5,33.0,24.0,1.0,1.0,0.0,10958.0,15068.255,0.0,0.87400204,0.021284863,1.0,0.0,2.485083,2.3623502,0,8.172196e-06,0.10708923054209192,0.04284059553469518,LOW
9.210441,36.0,8.81,0,1.0,0,10.308986,0,2,3.48,52.6,5.0,3.0,0.0,1.0,0.0,7104.0,10097.918,0.0,0.89343804,0.021930804,0.0,0.0,2.4255977,2.3234107,0,3.7801405e-05,0.049740782532304,0.019918993857189198,LOW
8.216358,36.0,12.98,1,3.0,3,11.289794,0,2,13.52,47.6,21.0,12.0,0.0,1.0,0.0,6571.0,3716.0068,0.0,0.72776866,0.028823873,0.0,0.0,2.5087693,2.22098,0,0.0008180237,0.03748119204144175,0.01548329103114901,LOW
8.612685,36.0,11.31,1,10.0,0,10.545368,1,3,12.27,4.0,16.0,10.0,0.0,2.0,2.0,912.0,5598.9985,0.0,0.81672686,0.026326884,0.0,0.0,2.4462843,2.2630837,0,0.00011389996,0.056770503888973846,0.02277654153317758,LOW
8.665786,36.0,8.81,0,6.0,0,11.695255,1,3,15.08,26.9,24.0,19.0,0.0,1.0,2.0,6870.0,5874.362,0.0,0.7409659,0.020633938,0.0,0.0,2.5412283,2.2685924,0,0.0002277098,0.0376428443970268,0.01519376363906981,LOW
9.680407,36.0,14.47,2,2.0,0,11.082158,0,2,39.53,87.7,20.0,11.0,0.0,3.0,1.0,50542.0,16008.75,0.0,0.87351274,0.037858237,1.0,0.0,2.4917297,2.3684108,0,0.00019627115,0.04856087181607233,0.01954211142463878,LOW
8.1318245,36.0,11.8,1,5.0,1,9.998843,0,2,24.71,5.5,15.0,13.0,0.0,0.0,1.0,2481.0,3459.6338,0.0,0.8132766,0.025933927,0.0,0.0,2.3977902,2.2117655,0,0.0006153575,0.042507402677812174,0.017372175582135666,LOW
8.412055,36.0,15.02,2,10.0,3,10.571342,1,3,36.4,20.9,27.0,16.0,0.0,1.0,3.0,3360.0,4565.3823,0.0,0.7957414,0.034148395,1.0,0.0,2.4485316,2.2419913,0,8.956183e-05,0.1007061540992799,0.040336198737626526,LOW
8.987322,36.0,8.81,0,5.0,0,11.695255,0,4,12.74,13.5,31.0,22.0,0.0,1.0,1.0,3698.0,8002.5483,0.0,0.7684588,0.021399543,0.0,0.0,2.5412283,2.3013165,0,7.703672e-05,0.019608035114199486,0.007889436079823078,LOW
8.517393,36.0,27.27,4,3.0,0,11.461642,0,3,34.63,80.9,38.0,10.0,0.0,4.0,1.0,16343.0,5083.3276,0.0,0.7431215,0.06277549,1.0,1.0,2.5226552,2.253121,0,0.00014977656,0.09304613831330087,0.0373083212671657,LOW
7.8244457,36.0,20.89,3,10.0,3,11.156265,0,2,21.52,71.9,11.0,5.0,1.0,0.0,0.0,13667.0,2518.861,0.0,0.70135,0.0441764,0.0,1.0,2.4978447,2.1775258,0,7.5689e-05,0.12648540953729992,0.05063957721732391,LOW
9.680407,36.0,16.91,2,10.0,0,11.156265,1,3,12.86,18.8,24.0,18.0,1.0,2.0,2.0,11531.0,16254.394,0.0,0.86771035,0.044242073,0.0,0.0,2.4978447,2.3684108,0,4.4051652e-05,0.061473040149205946,0.02461564705255763,LOW
7.0939717,36.0,13.56,2,6.0,0,10.239996,0,3,18.47,59.8,26.0,10.0,0.0,4.0,0.0,7950.0,1014.5875,0.0,0.692771,0.025998449,0.0,0.0,2.4194784,2.0911195,0,0.00048784525,0.0647593147062007,0.026196433029789835,LOW
9.392745,60.0,25.34,4,10.0,0,11.695255,1,3,20.11,7.9,28.0,7.0,0.0,5.0,2.0,1709.0,12344.671,0.0,0.8031244,0.03901839,0.0,1.0,2.5412283,2.341108,0,6.8762936e-05,0.09953519976384596,0.03985533767021684,LOW
8.0067005,36.0,7.56,0,3.0,0,10.2036295,1,3,13.02,4.1,21.0,6.0,0.0,1.0,0.0,438.0,3003.8809,0.0,0.78469145,0.016359637,0.0,0.0,2.4162378,2.1979687,0,8.697765e-05,0.018913975222321838,0.0076177766802757165,LOW
10.126671,36.0,16.14,2,2.0,3,11.082158,1,3,22.16,33.1,16.0,14.0,0.0,0.0,0.0,9098.0,25376.895,0.0,0.9137815,0.044174183,0.0,0.0,2.4917297,2.409345,0,8.418256e-05,0.033662474998355806,0.013515499537028916,LOW
9.210441,36.0,7.56,0,10.0,0,11.571204,1,1,6.41,6.4,19.0,6.0,1.0,2.0,0.0,806.0,10002.73,0.0,0.79597944,0.01881917,0.0,0.0,2.5314088,2.3234107,0,2.3229597e-05,0.08374628381508814,0.03351245128495737,LOW
7.0939717,36.0,7.02,0,8.0,3,10.545368,0,3,9.41,23.1,9.0,5.0,0.0,0.0,1.0,9740.0,1010.40314,0.0,0.67270976,0.013459373,0.0,0.0,2.4462843,2.0911195,0,0.00035261386,0.04940665160730713,0.019974228973919525,LOW
9.615872,60.0,10.72,1,8.0,0,10.778977,0,3,29.85,51.0,18.0,12.0,0.0,1.0,0.0,54588.0,15121.994,0.0,0.892095,0.016898712,0.0,0.0,2.4663165,2.3623502,0,4.0350344e-05,0.06020198786876193,0.024105005354407127,LOW
8.517393,36.0,10.72,1,10.0,0,10.463132,0,8,17.32,15.2,35.0,11.0,0.0,4.0,0.0,5070.0,5070.723,0.0,0.8140386,0.02467742,0.0,0.0,2.439136,2.253121,0,0.0003281266,0.07099622197994554,0.028595364752660737,LOW
10.165891,60.0,11.8,1,10.0,0,11.251574,0,3,18.75,94.8,12.0,4.0,0.0,1.0,0.0,20392.0,26381.607,0.0,0.9035083,0.019665165,0.0,0.0,2.5056543,2.4128637,0,0.00011824416,0.042895557747118736,0.017229169600939325,LOW
8.0067005,36.0,20.89,3,10.0,0,10.545368,2,8,6.38,21.6,8.0,8.0,0.0,0.0,1.0,3106.0,3094.8335,0.0,0.7592624,0.0452054,0.0,1.0,2.4462843,2.1979687,0,0.00020826639,0.10356606171990236,0.0415513845306121,LOW
10.126671,36.0,10.72,1,10.0,3,11.156265,0,2,8.28,15.4,17.0,8.0,1.0,0.0,0.0,3492.0,25010.127,0.0,0.9077116,0.029339977,0.0,0.0,2.4978447,2.409345,0,3.9215793e-05,0.08601337141297047,0.03442887804259111,LOW
10.085851,36.0,7.02,0,1.0,3,11.512936,0,1,21.19,15.6,22.0,9.0,0.0,0.0,2.0,11168.0,24006.084,0.0,0.8760451,0.019135857,0.0,0.0,2.526763,2.4056697,0,4.0136543e-05,0.051325949008823805,0.02055446152984217,LOW
8.517393,36.0,13.56,2,2.0,3,10.915107,0,2,12.96,19.2,34.0,18.0,0.0,0.0,0.0,8506.0,5098.103,0.0,0.7803307,0.031215096,0.0,0.0,2.477807,2.253121,0,0.00015288623,0.05910837476127815,0.023735081649271444,LOW
9.680407,60.0,16.14,2,4.0,0,11.002116,0,3,19.14,69.8,18.0,8.0,0.0,4.0,0.0,34260.0,16043.04,0.0,0.8798677,0.025613403,0.0,0.0,2.485083,2.3684108,0,0.00032338314,0.031169164511104384,0.012661695701543909,LOW
10.59666,36.0,10.33,1,10.0,0,12.154784,1,2,14.34,48.4,46.0,18.0,0.0,5.0,0.0,39573.0,40014.926,0.0,0.8718097,0.029584728,0.0,0.0,2.5767856,2.4507172,0,0.0027489485,0.04160435313121584,0.01829111038891666,LOW
8.517393,36.0,16.14,2,1.0,0,11.156265,1,8,23.73,48.7,30.0,6.0,0.0,3.0,2.0,1217.0,5089.672,0.0,0.7634628,0.03715425,0.0,0.0,2.4978447,2.253121,0,0.00016420518,0.11193218424431584,0.044871396806771685,LOW
8.699681,36.0,19.92,3,10.0,1,11.589896,0,3,8.53,35.6,38.0,17.0,1.0,1.0,2.0,7553.0,6014.0767,0.0,0.7506264,0.046837203,0.0,1.0,2.5328946,2.272093,0,0.0005407654,0.07452527962948234,0.03013457110350781,LOW
10.59666,36.0,7.02,0,10.0,0,11.608245,0,3,9.94,34.6,36.0,13.0,0.0,2.0,0.0,21325.0,40355.09,0.0,0.91285634,0.020105014,0.0,0.0,2.5343509,2.4507172,0,1.3983747e-05,0.03556638998032425,0.014234946240824622,LOW
7.3138866,36.0,24.37,4,1.0,3,10.239996,0,8,26.32,94.1,6.0,5.0,0.0,0.0,0.0,14119.0,1512.1813,0.0,0.71424705,0.048172817,0.0,1.0,2.4194784,2.1179273,0,0.00019683095,0.0768568978165412,0.03086085770485767,LOW
9.615872,36.0,7.02,0,1.0,0,10.819798,0,3,4.13,12.7,14.0,8.0,0.0,1.0,0.0,7194.0,15113.191,0.0,0.88872933,0.018244168,0.0,0.0,2.469776,2.3623502,0,1.5935906e-05,0.034274728614212865,0.013719452989860232,LOW
10.126671,36.0,8.19,0,2.0,0,10.819798,1,3,5.95,12.2,20.0,8.0,0.0,2.0,3.0,12554.0,25068.252,0.0,0.935939,0.022415522,0.0,0.0,2.469776,2.409345,0,9.976912e-05,0.11085768421526938,0.044402935157635014,LOW
10.59666,36.0,10.72,1,1.0,1,11.951187,1,2,5.06,32.6,7.0,7.0,0.0,0.0,0.0,25262.0,40226.312,0.0,0.8866617,0.030701675,0.0,0.0,2.5611875,2.4507172,0,0.00014572745,0.03859407096164567,0.015525064855152407,LOW
8.987322,36.0,7.02,0,6.0,0,10.571342,0,6,0.77,4.2,12.0,4.0,0.0,2.0,0.0,809.0,8051.2456,0.0,0.850159,0.017051622,0.0,0.0,2.4485316,2.3013165,0,0.00014442048,0.053105179574074395,0.021328724119240115,LOW
8.2943,36.0,8.19,0,5.0,1,10.491302,2,3,28.87,7.2,13.0,5.0,0.0,3.0,0.0,880.0,4052.086,0.0,0.7905882,0.018359544,0.0,0.0,2.4415903,2.2294014,0,0.0001965725,0.05297149717965823,0.021306542370343892,LOW
10.59666,36.0,7.56,0,8.0,3,12.532438,1,3,12.21,19.6,32.0,15.0,0.0,1.0,1.0,34668.0,40267.758,0.0,0.84553856,0.021651553,0.0,0.0,2.6050897,2.4507172,0,0.0007366672,0.02914943061834966,0.012101772586147566,LOW
8.853808,36.0,20.89,3,5.0,3,9.903538,1,3,43.25,91.6,12.0,3.0,0.0,0.0,0.0,1831.0,7044.6772,0.0,0.89400464,0.049988125,1.0,1.0,2.3890872,2.287858,0,0.0007240391,0.06555661041136002,0.026657067641234433,LOW
10.373523,36.0,13.56,2,10.0,1,11.695255,2,3,24.31,3.6,27.0,10.0,0.0,2.0,0.0,30855.0,32132.586,0.0,0.88698554,0.038017556,0.0,0.0,2.5412283,2.431288,0,0.00046805694,0.08996901279673496,0.036268439300161055,LOW
7.4960976,36.0,13.56,2,6.0,0,10.904983,0,4,37.89,47.9,27.0,8.0,0.0,1.0,3.0,7562.0,1802.716,0.0,0.6874011,0.027472183,1.0,0.0,2.476957,2.139607,0,0.00018126213,0.1489609944861231,0.0596931550762998,LOW
8.517393,36.0,13.56,2,6.0,3,10.839601,0,9,28.19,12.5,61.0,8.0,1.0,0.0,3.0,702.0,5022.6,0.0,0.78576636,0.031215096,0.0,0.0,2.4714499,2.253121,0,0.00041211455,0.1610450448721468,0.06466528668266004,LOW
8.987322,36.0,7.56,0,1.0,1,10.268166,2,3,11.92,0.0,13.0,8.0,0.0,0.0,0.0,4.0,8002.083,0.0,0.8752607,0.018363284,0.0,0.0,2.4219816,2.3013165,0,9.410703e-05,0.038781484641341235,0.015569058077952303,LOW
8.2943,36.0,18.94,3,2.0,0,12.072547,1,2,18.78,59.4,21.0,14.0,0.0,1.0,1.0,68403.0,4116.58,0.0,0.68703806,0.04245785,0.0,1.0,2.5705144,2.2294014,0,0.0002672539,0.08332271752627927,0.033489439351993194,LOW
7.0939717,36.0,25.34,4,10.0,0,10.736331,0,8,6.97,72.1,17.0,7.0,0.0,3.0,2.0,7720.0,1000.9567,0.0,0.6607445,0.048584122,0.0,1.0,2.4626894,2.0911195,0,0.0077191256,0.11390104395360465,0.050191893126907805,LOW
9.210441,36.0,13.56,2,10.0,0,11.002116,2,5,24.22,47.1,11.0,5.0,1.0,2.0,1.0,14116.0,10105.214,0.0,0.8371517,0.03375502,0.0,0.0,2.485083,2.3234107,0,7.575869e-05,0.09889365692700591,0.039602917984496736,LOW
8.188967,36.0,10.33,1,8.0,3,10.736419,2,2,41.79,34.0,26.0,16.0,0.0,0.0,0.0,11148.0,3612.395,0.0,0.762728,0.02286271,1.0,0.0,2.4626968,2.2180035,0,0.0001221768,0.09084324871774242,0.03641060557496712,LOW
7.0939717,36.0,16.14,2,1.0,0,10.584082,1,4,32.39,60.4,16.0,7.0,0.0,1.0,0.0,5500.0,1024.3671,0.0,0.67024916,0.030945055,1.0,0.0,2.449632,2.0911195,0,0.00020356823,0.06786270099535384,0.027267221345638054,LOW
9.169622,36.0,6.46,0,6.0,0,11.002116,1,2,11.68,11.3,20.0,13.0,0.0,1.0,0.0,7571.0,9678.414,0.0,0.8334417,0.016009666,0.0,0.0,2.485083,2.319405,0,3.6638703e-05,0.011638132681557584,0.004677236294436604,LOW
8.699681,36.0,8.19,0,10.0,3,12.532438,1,8,10.64,9.6,27.0,14.0,0.0,2.0,1.0,5154.0,6063.4214,0.0,0.6941731,0.019256862,0.0,0.0,2.6050897,2.272093,0,0.00059194246,0.079781143795376,0.032267622999019294,LOW
10.59666,36.0,10.33,1,1.0,3,11.736077,1,3,26.67,44.6,45.0,25.0,0.0,1.0,0.0,34378.0,40014.92,0.0,0.9029133,0.029584728,0.0,0.0,2.5444386,2.4507172,0,0.00032034103,0.1335230683639398,0.05360143196684715,LOW
10.308986,60.0,16.14,2,3.0,3,11.002116,1,3,21.14,8.2,11.0,6.0,0.0,0.0,0.0,997.0,30349.725,0.0,0.9370003,0.027276563,0.0,0.0,2.485083,2.4255977,0,0.0019451911,0.028643282365378015,0.01262442765379251,LOW
10.126671,36.0,15.02,2,9.0,0,11.848404,0,3,13.62,51.0,23.0,15.0,0.0,3.0,0.0,49249.0,25434.156,0.0,0.8546865,0.04110881,0.0,0.0,2.5532196,2.409345,0,0.0010152087,0.02637562037291308,0.011159373392665109,LOW
10.043293,36.0,10.33,1,6.0,0,11.002116,0,3,14.68,11.4,49.0,21.0,0.0,2.0,2.0,10131.0,23015.574,0.0,0.912851,0.028039789,0.0,0.0,2.485083,2.4018233,0,0.00052821345,0.04349018566174076,0.017713002347307716,LOW
8.9227915,36.0,17.97,3,6.0,0,9.975855,2,2,22.37,31.4,20.0,11.0,0.0,1.0,1.0,10500.0,7619.244,0.0,0.8944388,0.04333583,0.0,0.0,2.3956978,2.2948344,0,0.00025974005,0.05594896139226731,0.022535428584083424,LOW
9.680407,60.0,16.91,2,2.0,3,10.819798,1,3,22.78,91.3,12.0,10.0,0.0,0.0,0.0,11233.0,16314.282,0.0,0.8946938,0.026835356,0.0,0.0,2.469776,2.3684108,0,0.00021263174,0.031927387967277183,0.012898534243335895,LOW
9.903538,36.0,17.97,3,10.0,3,10.915107,1,3,29.09,13.8,36.0,11.0,0.0,0.0,0.0,3633.0,20299.496,0.0,0.90732396,0.048099075,0.0,0.0,2.477807,2.3890872,0,2.079433e-05,0.07829943634232593,0.031332251135315924,LOW
10.59666,60.0,18.94,3,5.0,0,11.695255,2,6,0.26,9.6,9.0,4.0,0.0,3.0,0.0,2612.0,40252.535,0.0,0.90606487,0.03290176,0.0,1.0,2.5412283,2.4507172,0,0.00013914549,0.1621272621418875,0.06493439214845893,LOW
9.903538,36.0,11.31,1,1.0,3,11.396403,0,3,15.47,15.1,17.0,11.0,0.0,0.0,1.0,9183.0,20347.293,0.0,0.86900556,0.030272705,0.0,0.0,2.5174062,2.3890872,0,5.2191514e-05,0.01615011212146858,0.006491359758889603,LOW
9.7981825,60.0,10.33,1,5.0,3,10.778977,1,3,5.93,0.9,16.0,11.0,0.0,0.0,1.0,214.0,18139.328,0.0,0.90900856,0.01659266,0.0,0.0,2.4663165,2.3793778,0,0.0001555592,0.012901533097932533,0.005253948765062429,LOW
10.59666,60.0,10.72,1,2.0,3,10.819798,2,4,0.84,12.5,36.0,2.0,0.0,0.0,0.0,1322.0,40497.695,0.0,0.97937685,0.018622326,0.0,0.0,2.469776,2.4507172,0,3.849133e-05,0.05525715680122005,0.02212595751945014,LOW
9.903538,60.0,15.02,2,1.0,0,11.156265,0,3,16.6,73.3,24.0,5.0,0.0,1.0,0.0,307523.0,20414.871,0.0,0.88771087,0.024385432,0.0,0.0,2.4978447,2.3890872,0,0.00013325422,0.2884304959704737,0.11545215091782104,LOW
10.1849375,60.0,27.27,4,10.0,0,11.156265,0,3,18.46,96.6,38.0,28.0,0.0,2.0,1.0,23668.0,26881.4,0.0,0.91293436,0.04553168,0.0,1.0,2.4978447,2.414568,0,0.00081604655,0.12136099194309193,0.049034024719679666,LOW
9.903538,36.0,10.33,1,6.0,0,10.859018,0,3,18.44,43.5,28.0,25.0,0.0,1.0,1.0,20154.0,20007.809,0.0,0.9120104,0.027649606,0.0,0.0,2.4730885,2.3890872,0,0.00032089092,0.048916913215643745,0.019759299843102703,LOW
10.085851,60.0,27.27,4,3.0,3,10.819798,2,3,1.9,33.5,3.0,3.0,0.0,0.0,0.0,1909.0,24616.816,0.0,0.9321662,0.045088712,0.0,1.0,2.469776,2.4056697,0,0.0009500196,0.059025540608257245,0.024180228034144716,LOW
8.517393,36.0,20.89,3,10.0,0,11.9382,2,5,15.07,76.1,19.0,10.0,0.0,6.0,0.0,63822.0,5078.2173,0.0,0.7134571,0.04808874,0.0,1.0,2.5601842,2.253121,0,0.0001462061,0.05880500047813163,0.02360972385834574,LOW
9.952325,60.0,8.19,0,4.0,3,11.082158,1,3,8.2,49.3,34.0,10.0,0.0,2.0,1.0,20747.0,21232.543,0.0,0.8980494,0.0133622205,0.0,0.0,2.4917297,2.3935518,0,0.00011351276,0.05182673779965098,0.02079880277612181,LOW
9.210441,36.0,6.46,0,10.0,0,11.775297,0,3,7.76,31.3,28.0,13.0,0.0,5.0,0.0,34506.0,10102.971,0.0,0.78218323,0.01608093,0.0,0.0,2.5475135,2.3234107,0,2.1756015e-05,0.012662623071912089,0.005078102838783523,LOW
7.1708884,36.0,10.72,1,1.0,3,10.71444,0,8,12.93,69.1,20.0,6.0,0.0,0.0,0.0,6906.0,1316.1105,0.0,0.6692733,0.020776195,0.0,0.0,2.4608223,2.1005776,0,0.00023855673,0.0553814918683737,0.022295730797071475,LOW
9.358847,36.0,11.31,1,6.0,0,10.878066,0,3,20.11,67.0,34.0,9.0,1.0,1.0,0.0,11386.0,11629.156,0.0,0.860341,0.028607717,0.0,0.0,2.4746935,2.3378408,0,0.00014537935,0.06979666118556027,0.028005892088354935,LOW
9.903538,60.0,11.8,1,10.0,1,11.170449,0,2,25.19,17.7,35.0,20.0,0.0,0.0,0.0,15055.0,20319.283,0.0,0.8865836,0.019157663,0.0,0.0,2.4990108,2.3890872,0,9.489689e-06,0.05569502874743057,0.022283705312336134,LOW
10.1849375,60.0,10.72,1,6.0,2,11.097425,0,4,20.14,12.7,25.0,16.0,0.0,0.0,1.0,7911.0,26665.86,0.0,0.91777486,0.017898776,0.0,0.0,2.4929926,2.414568,0,0.00031638864,0.02989208367727039,0.012146666668418026,LOW
10.463132,36.0,12.98,1,1.0,1,11.918397,0,8,2.46,20.5,24.0,7.0,1.0,0.0,0.0,2724.0,35587.34,0.0,0.87789756,0.0367058,0.0,0.0,2.5586524,2.439136,0,1.0524754e-05,0.1648670916689941,0.06595315151986895,LOW
10.389026,60.0,11.8,1,10.0,0,12.532438,1,8,3.66,12.2,27.0,12.0,0.0,0.0,0.0,4640.0,32522.904,0.0,0.82897085,0.020096805,0.0,0.0,2.6050897,2.4326503,0,1.2754043e-05,0.09494557925194791,0.03798588412735424,LOW
10.239996,60.0,12.98,1,10.0,0,11.682676,0,3,19.51,21.0,27.0,12.0,0.0,3.0,0.0,8637.0,28442.04,0.0,0.8765111,0.021789368,0.0,0.0,2.540237,2.4194784,0,9.350821e-06,0.02547245458905077,0.010194592328355595,LOW
9.039078,36.0,16.14,2,6.0,3,10.239996,0,2,19.76,9.4,25.0,7.0,0.0,0.0,2.0,1861.0,8634.055,0.0,0.8827228,0.03942992,0.0,0.0,2.4194784,2.3064852,0,0.00012872438,0.05566747973757186,0.02234422652707331,LOW
7.0939717,36.0,6.46,0,5.0,3,11.407576,1,8,28.06,6.9,31.0,18.0,0.0,0.0,0.0,9322.0,1001.2539,0.0,0.621865,0.0123856915,0.0,0.0,2.5183072,2.0911195,0,0.0101259565,0.09354807932588712,0.04349480581547124,LOW
10.308986,36.0,18.94,3,1.0,3,11.082158,0,8,16.53,1.0,7.0,6.0,0.0,0.0,1.0,300.0,30036.305,0.0,0.9302327,0.052770864,0.0,1.0,2.4917297,2.4255977,0,0.00049528736,0.12880450117278752,0.05181897290071622,LOW
9.392745,36.0,7.56,0,6.0,0,11.289794,0,3,19.35,13.7,49.0,14.0,0.0,3.0,1.0,3841.0,12003.125,0.0,0.8319678,0.019191664,0.0,0.0,2.5087693,2.341108,0,2.1397676e-05,0.01625562952114994,0.0065150904148406595,LOW
9.546884,36.0,20.89,3,1.0,3,11.225257,0,3,29.89,37.3,28.0,14.0,0.0,1.0,0.0,11071.0,14266.774,0.0,0.85048246,0.05390119,0.0,1.0,2.503504,2.3558304,0,5.0547587e-05,0.07814051935397477,0.03128653629579306,LOW
9.392745,36.0,16.91,2,10.0,0,11.127277,1,3,28.13,24.9,31.0,14.0,0.0,2.0,3.0,85925.0,12108.794,0.0,0.8441189,0.042927384,0.0,0.0,2.4954572,2.341108,0,9.299984e-05,0.14677271274690512,0.05876488500705779,LOW
9.210441,36.0,11.8,1,10.0,1,11.512936,0,2,7.56,53.5,41.0,18.0,0.0,0.0,1.0,22796.0,10004.457,0.0,0.800008,0.029373838,0.0,0.0,2.526763,2.3234107,0,6.7595276e-05,0.04075839203916674,0.016343913982024453,LOW
9.305741,60.0,10.33,1,10.0,0,11.748006,0,4,0.71,12.7,16.0,6.0,0.0,2.0,1.0,3750.0,11069.437,0.0,0.79211247,0.01575874,0.0,0.0,2.5453749,2.3327012,0,1.50397e-05,0.06377695958950884,0.025519807655788113,LOW
